case_id,Authority,Betrayal,Care,Degradation,Fairness,Freedom,GEOID,Harm,Injustice,Loyalty,Oppression,Purity,Subversion,for_sah,is_vivid,retweet_count,screen_name,text,user_id,month,day,year,sentiment_score
214,0,0,0,0,0,0,6037,1,0,0,0,0,0,1,0,0.0,The_8th_hoekage,"I'm addition to my last tweet the danger of COVID is that it's extremely infectious. Because of this it runs the risk of overwhelming the healthcare system, and this is really what raises the death toll. 
So kindly suck it up, and STAY HOME.",1102701361118867456,3,20,2020,-0.8436
2141,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,oe_flame,But what they didn't tell you Iz if u don't stay home you kan also contract da Sucka Virus  Temperature streaming  now on all platformz..#igtv #mytruth #hardtostop #ineedahit #nthastreetzryderz #1017challenge https://t.co/Rlr2H3zN10,1059207277,4,27,2020,0.0
2143,0,0,0,0,1,0,32003,1,0,0,0,0,0,1,0,0.0,MarathonMary,"@chicagosmayor @MissBella5735 In most cases, this would be not good.  But we are talking about people who endanger the lives of others by ignoring the common sense stay at home orders.  If they are heartless enough to do this, then they should be reported.",158557629,4,27,2020,-0.8609
2146,0,0,0,0,0,0,42101,0,0,0,1,0,0,0,0,0.0,shxkirx,the fucking west orange tyrants are live today please lift this lockdown,332548199,4,27,2020,0.3182
2148,0,0,1,0,0,0,34003,0,0,1,0,0,0,1,0,0.0,JacquelynUchit1,@GovMurphy Stay safe.  Stay home. It will get better or worse depending on what WE as NJ citizens decide to do..,1252545587704193030,4,27,2020,0.4019
2149,0,0,0,0,0,1,42101,0,0,0,0,0,0,1,0,0.0,MatthewVeasey,"@mcuban Why is it a mistake is my thought? Why not let such decisions be based on specific local situations and allow people to make their own choices? If you want to stay home, then stay home.",2250779868,4,27,2020,-0.1431
215,0,0,1,0,0,0,17041,0,0,1,0,0,0,1,0,1.0,_crominger,Stay at home. Do your part. Take care of yourself. Take care of one another. https://t.co/a77oPheXKF,2312845992,3,20,2020,0.7506
2151,0,0,0,0,0,0,34021,1,0,0,0,0,0,1,0,0.0,Elizabe13632039,@GovMurphy you need to look at the spread of the coronavirus in the Amazon warehouses especially in Robbinsville. They have at least 18 positive cases and the number keeps going up. But they are still open,1252751242834649088,4,27,2020,0.4215
2156,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,17.0,perezerk,"I'm really disappointed and quite frankly scared for cass county. Please for the love of god, STAY HOME. My little hometown went from 0-1000 in cases in a MONTH...simply bc people weren't taking this serious.",843612675775119360,4,27,2020,0.1664
2158,0,0,1,0,0,0,6075,0,0,1,0,0,0,1,0,0.0,DanielELopez_,"One day....just as soon as these idiot protestors, or people at the beaches stay their ass home. We all want haircuts Karen! But the safety of my community is more important. https://t.co/KTPBQm5rub",728856379,4,27,2020,0.5238
2160,0,0,0,0,0,0,13219,0,0,0,1,0,0,1,1,0.0,AngelPhoto1,"Btw as one of the many Americans with an autoimmune disease it is not my CHOICE TO STAY HOME. I HAVE TO. My freedom is gone because of your desire to do what you please, and it seems many of you believe you should be https://t.co/39Juh4VTeb",341581102,4,27,2020,0.8481
2161,0,0,1,0,0,0,42017,0,0,0,0,0,0,1,0,0.0,Erincol11,Hey donald why dont you tell your base to stay home and stop spreading the virus!!! https://t.co/YGM4hTWYiX,822850580213284865,4,27,2020,-0.4724
2166,0,0,1,0,0,0,26075,0,0,1,0,0,0,1,0,0.0,crane_suzie,Well it take everone.when will ppl learn To stay home or stay safe when out. https://t.co/2cSimarlYh,2468848717,4,27,2020,0.6124
2167,0,0,0,0,0,0,6053,1,0,0,0,0,0,1,0,2.0,Montyrk2,"I never want, nor expect, to hear another damn word from Bible thumpers about pro life, given most of them, from the south, are ""opening up"" spreading covid death for the living.",878704818323247109,4,27,2020,-0.7797
2175,0,0,0,0,0,1,48209,0,0,0,1,0,0,0,0,0.0,RQueenjr,"When did we become peasants ruled by our government? If the barber shop wants to open and you need a haircut - why do we need govt approval?  If you choose to stay home, thats your choice. Protect our rights or they will disappear. https://t.co/YvIxrxcz9C",329097445,4,27,2020,0.6322
2176,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,SkyHawk701,"@kdsuibhne @SeptembersRain OK, brainiac, do your own homework and read the constitution. Besides, the wrecked economy is going to kill more than kung flu could. How many people do you know lost their businesses,  jobs, livelihoods,  and lifestyles? You can stay home, freeloader. I need to work to live.",330716542,4,27,2020,-0.8646
2178,0,0,1,0,0,0,29183,0,0,0,0,0,0,0,0,0.0,KrogmanTeam,@KupDeville816 @GovParsonMO @aldayoub U stay home and hide. Rest of us care about our family and kids. Back to work!,1394922452,4,27,2020,0.4199
218,0,0,1,0,0,0,6071,0,0,0,0,0,0,1,0,0.0,ohthatshelly,You are not invincible. Stay home.,213610552,3,20,2020,-0.3875
2180,0,0,1,0,0,0,11001,0,0,0,0,0,0,1,0,0.0,guayilandia,"Coronavirus Chronicles... if you need to go outside put the mask, stay at home, be safe. acreativedc #dchistory #igers #ourdistrictsart #washingtoniansathome #coronaviruschronicles #quarentine #stayhome #besafe https://t.co/zENKnMel21",27656522,4,28,2020,0.4404
2182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,pnjkrull,"Come on Govenor, This peace meal opening has got to stop. TEXANS want their lives back. Either way we have to get a move on our economy is never going to come back. https://t.co/rRRBZGugCS",835619126274113536,4,28,2020,0.4981
2185,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,4annegs,"@Liz_Wheeler #TippingPoint
Exactly right! The POINT of the stay at home 15 day order was to smash the curve SO THAT HOSPITALS WERE NOT OVERWHELMED.
We have done that. Makes no sense that our governors are keeping us in #Lockdown!
#LiberateSC
@henrymcmaster @realDonaldTrump",2770925885,4,28,2020,-0.5384
2186,0,0,1,0,0,0,27053,0,0,0,0,0,0,1,0,0.0,NotoriousDGP,"Minnesota has one of the lowest infection rates in the country, and thats because so many of us are at home. We need to stay on this course, and not let rich special interests pressure us into risking our lives for their profit. https://t.co/XVQ9YcO7cK",57769516,4,28,2020,-0.7493
2193,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,ylleraa,Yall seee this ? can yall stay tf home now like frfr quit being so fucken stupid . Yall stay wanting this but dont do your part https://t.co/mb5x3B78TM,2559694061,4,28,2020,-0.1504
2196,0,0,1,0,0,0,6037,0,0,0,0,0,0,1,0,0.0,arimac123,"I have never seen this b4. Have u? Stay blessed folks, stay safe and stay home .  #candlesbyari #blessed #beyond #stayhome #staysafe @ Candles by Ari https://t.co/yTFiogJUTC",29403447,4,28,2020,0.7783
2198,0,0,1,0,0,0,24029,0,0,0,0,0,0,1,0,0.0,AltBadDude,"#TruthBeTold 
Abso-fucking-lutly!!! 
#Disgusting  to live in #trumpsamerica this isnt #winning!!!

Tump is #willfullyIGNORANT #conman #coronavirus #COVID19 forever #TrumpVirus #Blametrump 4 every death!!!
        
#COVIDIOTS#PhysicalDistancing #StayHome #StayHomeSaveLives https://t.co/C0DAOglsY7",828064979542765568,4,28,2020,-0.7243
2199,0,0,0,0,0,1,20155,0,0,0,0,0,0,0,0,3.0,ermedic2007,Stay at home if you choose but I'm out the door I'm going fishing! https://t.co/6ooU9tootD,260083624,4,28,2020,0.0
22,0,0,0,0,0,0,26125,1,0,0,0,0,0,1,0,0.0,mylifeasliz64,"Less than 6 weeks ago there were 1315 cases of #Covid_19 globally. 41 people had died.

As of this morning, there are 93574 cases worldwide and 3204 deaths. 

Globally the death rate is 3.4%, but the death rate in the USA is 7.0%. 

Americans don't like to be told to stay home. https://t.co/fz3L52V2iZ",338778977,3,4,2020,-0.9147
220,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,PerkiomenFire,"We are still open and ready to respond as always! Continue to call 911 if you have an emergency. In the meantime, stay calm, stay home and stay safe. #montcostrong #perkiomenfire #perkiomenfirecompany https://t.co/CAscGOh7gk",1105555347778007044,3,20,2020,0.6588
2200,1,0,0,0,0,0,39049,0,0,0,0,0,0,1,0,3.0,NBC4Danielle,We want to reiterate that these businesses can only reopen only if they meet the guidelines. The stay at home order remains in place. Only leave home if absolutely necessary. @nbc4i @MayorGinther,29361717,4,28,2020,0.0258
2204,0,0,1,0,0,0,27053,0,0,0,0,0,0,1,0,0.0,coriumcori,". @GovTimWalz keep us home, keep us safe. https://t.co/JwOanzXkpH",1069641168,4,28,2020,0.4404
2205,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,KeysToTheCourt1,"@bwall72 @DLoesch What if you have no family to support? Can you afford their funerals. Do you care about my daughter who is a front line MD, who has to risk her life to save your sorry stupid ass? Say, thank you and stay the fuck home.",725826324502294533,4,28,2020,-0.7476
221,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,lisuhhhh,@ATT is such a selfish company. LET YOUR TECHNICIANS STAY HOME.,194786514,3,20,2020,-0.4767
2210,0,0,1,0,0,0,4005,1,0,0,0,0,0,1,0,0.0,daphneee_raee,"Tested positive? Simple, stay home. It doesnt matter if youre just going for a drive or going to get a morning coffee, it will spread! You are knowingly putting other people at risk and thats not okay, its the most selfish thing you could do during these times",2367879650,4,28,2020,-0.4451
2211,0,0,1,0,0,0,18173,0,0,1,0,0,0,1,0,0.0,TheRugGallery,"Be safe. Stay home. Be positive. We will be back soon, friends! 

#Coronavirus #COVID19 #AloneTogether #ShopLocal #blessed #ILoveWhatIDo #TheRugGalleryOfNewburgh #ExperienceTheDifference #AffordablePricing https://t.co/wtN5AY2xQL",1408668362,4,28,2020,0.8718
2215,0,0,0,0,0,0,6037,1,0,0,0,0,0,0,0,0.0,tonygig,@bvxjvmin People are acting like choice is: stay home/kill virus or die. Its more like: stay home/Great Depression/hundreds of millions die worldwide from starvation (per UN)/inflation/massive spikes in crime OR safely reopen/at risk stay home/restart economy/develop herd immunity.,197110333,4,29,2020,-0.7102
2217,0,0,1,0,0,0,4009,0,0,0,0,0,0,1,0,0.0,anticrooks,"@dougducey @AZDHS @abc15 Can we partner with CA NV and keep up the stay at home rule. This is scary for all of us. All ages income race religion color, COVID19 has no barriers. Please Gov Ducey keep AZ safe and alive. If we dont stay closed everything weve been thru w/b 4 nothing.

#MarkKelly4AZ",783907864251289600,4,29,2020,-0.2173
222,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,anapop_,can y'all please stay inside and listen to what they're telling us about the coronavirus i don't wanna stay locked in my room the whole summer,3343245172,3,20,2020,0.3182
2221,0,0,0,0,0,0,17097,1,0,0,0,0,0,0,0,0.0,lindameier4,We are not staying home. The Dems have ruined IL and fat ass is making it worse. He should stay in it he is at risk with his obesity. https://t.co/Vyz9H7k5tJ,859923492,4,29,2020,-0.8957
2223,0,0,0,0,0,0,48085,1,0,0,0,0,0,0,0,0.0,EbonyPerkins,"Oww weee New York, now we see why you have the higher rate. As these bodies fester and rot at home, the living family members are put in danger of not only the disease but the mental torture of seeing seeing your loved one dead FOR DAYS. Mayor De Blasio is scum. Please RT  https://t.co/HR3G4Tt6E2",467758871,4,29,2020,-0.7351
2225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,Justice_Early,@jxstinsdiamond How about people that want to stay home... STAY HOME.  For the rest of us that would like to get on with our life we will see you in 2022.,1180519251729420288,4,29,2020,0.4215
2227,0,0,0,0,0,0,42071,1,0,0,0,0,0,1,1,0.0,Tricolor_Vision,"@Dr_of_TDS @Exister0303 @GovernorTomWolf No the govt is 100% flawed and doesn't seem to care, i agree. I'm an essential employee had to stay home bc of underlying conditions,  haven't had any income since March, I feel the struggle. I'm saying if possible stay home, you can't provide for your family in the ICU or grave.",1194332156065144832,4,29,2020,-0.8529
2229,0,0,1,0,0,0,17197,0,0,1,0,0,0,1,0,0.0,martino_glen,"Stay safe, stay well and stay your ass at home. Together we can get through this. #allin @ The Promenade Bolingbrook https://t.co/LoPJ8GFi3x",1280491538,4,29,2020,0.128
2234,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,57Redgem,Are you a sheep or a sheepdog? #OPENAMERICANOW #KAG #FakePandemic #KAG2020 #FauciFraud #DemocratsAreEvil https://t.co/zOhoKzs0Rz,1008843571783446528,4,29,2020,0.0
224,1,0,1,0,0,0,48029,0,0,0,0,0,0,1,0,0.0,AlamoOnTheRise,"@washingtonpost ""Stay at home"" means just that.

Stop spreading the damn virus.",128429068,3,20,2020,-0.5994
2243,1,0,1,0,0,0,6037,0,0,0,0,0,0,1,1,1.0,AStevensXXX,"@pablohernandez7 many states have declared stay at home orders and recommended non-essential gatherings to be postponed or cancelled. Therefore, I have taken it upon myself to postpone my 30th birthday until May 13th, 2021. Thank you for understanding. Stay safe.",30349211,4,30,2020,0.3612
2244,0,0,1,0,0,0,8077,0,0,0,0,0,0,1,0,0.0,PatiKRoll11,@BurkowskiEdna @Librarian44094 @fivestarmichael Im doing everything not to be!!! Stay home stay safe.,2711718543,4,30,2020,0.5826
2246,0,0,1,0,0,0,32510,0,0,0,0,0,0,1,1,0.0,aolvera__,At this point I wish I can just be on unemployment let me stay home and safe pleaseeee! Im tired of risking my health for stupid people and their unnecessary needs!,2385834930,4,30,2020,-0.7568
2248,0,0,0,0,0,1,32003,0,0,0,0,0,0,0,0,0.0,D7P7G7,From now forward Im going with if youre worried about catching this virus please stay home if not please continue your freedom of choice!,1155269929,4,30,2020,0.5618
225,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,Jeff__Ellington,U.S. economy deteriorating faster than anticipated as 80 million Americans forced to stay at home. https://t.co/uL2HZHq4Is,37348417,3,21,2020,-0.4588
2250,0,0,1,0,0,0,6065,0,0,1,0,0,0,1,0,2.0,CollinTaylorInc,"@dkmama05 @KTLA None of those other things are spread to others, like coronavirus. Not the same thing. Stay home. Have some courtesy for other people around you, and stop thinking about yourself. Jesus",33039444,4,30,2020,0.4215
2251,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,yassaminansari,"Today, Arizonas Stay-At-Home order was extended until May 15th.

As the number of COVID-19 cases &amp; deaths continue to rise in AZ, &amp; while we still lack sufficient testing capacity, its imperative that we #StayHome to #StopTheSpread of this deadly virus.

Sending love to all  https://t.co/JiG5lcPjr5",174332143,4,30,2020,0.4939
2253,0,0,1,0,0,0,6083,0,0,0,0,0,0,1,0,0.0,SuttonJordon,"Stay tf home. Fuck a protest from the hypocritical right wing. Yall hate on us for protesting our rights ,and when your top 3 get attacked, you do what we do. Please end the curve.",3090873660,4,30,2020,-0.9313
2254,0,0,1,0,0,0,48201,1,0,0,0,0,0,1,0,0.0,Christy_Nguyen_,"@FosterKristinaM The stay-at-home orders are to protect the public from catching and spreading the virus. Tuh! Go on and head outside, sweaty  I hope you have a black dress ready to go, because natural selection is coming for you and the rest of these anti-lockdown imbeciles.",348687715,4,30,2020,0.8687
2256,0,0,1,0,0,0,48001,0,0,0,0,0,0,1,0,1.0,franciscojr124,Definitely too early to be opening everything up in my opinion. Cases are still multiplying in my county  https://t.co/bS7YAHP8ee,1013304763226738688,4,30,2020,0.4019
2258,0,0,1,0,0,0,36059,0,0,0,0,0,0,1,0,0.0,keeganwozniak,"@elonmusk The country is closed so hospitals DONT get overwhelmed. If they were open the CDC says hundreds of thousands wouldve died.

You okay Elon?",993953900,4,30,2020,-0.4306
2259,0,0,1,0,0,0,26125,0,0,0,0,0,0,1,0,1.0,charlielangton,So sad: One of my favorites is closed- PICANOS in @CityTroyMI - @WWJ950 @FOX2News #COVID19 #CoronavirusUSA #StayHomeSaveLives https://t.co/MDUlmbgBN2,165153530,4,30,2020,-0.1513
2260,0,0,0,0,0,1,48183,0,0,0,0,0,0,0,0,0.0,crystalsmuse,#GoodMorning and #Happy Day! Today is an Amazing Day for All who believe in #freedom! Lets #Celebrate  that #Texas #StayAtHome expires today! No more #ShelterInPlace woohoo  https://t.co/W42i97HfqJ,2388499062,4,30,2020,0.7938
2262,0,0,0,0,0,0,24027,0,0,0,1,0,0,0,0,0.0,Edu4Idiots,I agree with @elonmusk. We need to put an end to these fascist stay at home orders. This is an abysmal violation of our basic freedoms.,993946618868232193,4,30,2020,-0.4767
2270,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,timeyee,"@jaketapper @harrispolitico Stop the fucking histrionics oh superior race. Over two months of lockdown, people are dying. People will get sick. It's a virus. This Country is presently too incompetent. Two months, zero income. I am ready to save my business. FU if you don't understand my choice to risk it.",162409606,4,30,2020,-0.7697
2273,0,0,0,0,0,1,17165,0,0,0,0,0,0,0,0,0.0,VickyLynnSulli1,God bless them and protect citizens ready to be released from sheltering at home. Our livelihoods and liberties are ESSENTIAL. NO GOVERNOR has the right to steal them from the American citizens. https://t.co/1ZcL1heBFg,1057997809683755009,4,30,2020,0.7945
2275,1,0,0,0,0,0,18097,0,0,0,0,0,0,1,0,0.0,__misssindiaaa,- the mall are really opening regardless of the stay home order . this is beyond me,1102991188037193730,4,30,2020,0.0
2279,0,0,0,0,0,1,6073,0,0,0,0,0,0,1,0,0.0,smbjettyfiremen,@PatrickRuffini That doesn't mean a thing... but stay home I'f you want . Its you're decision,222888192,5,1,2020,0.1154
228,0,0,1,0,0,0,4025,0,0,0,0,0,0,1,0,0.0,positivelyniki,"Heres a quick workout you can do at home, the only thing you need is a chair! Stay safe and stay home!

#Fitness #BodyWeight #BodyWeightWorkout #StayAtHome #WorkoutAtHome #FitnessMotivation #Workout #Workout https://t.co/BA37jevJLl",788488074,3,21,2020,0.5399
2280,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,cyclonepackrip1,@IAGovernor the biggest problem Iowa has and she wants to open up or state when are covid cases keep going up and up she dont care how many Iowans die https://t.co/MFntEBQsVP,1208143358050390019,5,1,2020,-0.8492
2282,0,0,0,0,0,0,42101,0,0,1,0,0,0,1,0,2.0,CMThomasPHL,"Though we may be physically separated, #TeamPennsylvania will get through this pandemic together.

Stay vigilant, stay strong and #StayHome. https://t.co/qDtZHM7B9c",1216141730950631425,5,1,2020,0.6124
2286,0,0,0,0,1,0,41047,0,0,0,0,0,0,1,0,0.0,ZoeGillett,People that are going to the beach are the reason we are on lockdown until June 30th. Stop being so fucking selfish.,807626274726289408,5,1,2020,-0.707
2289,0,0,1,0,0,0,4013,1,0,0,0,0,0,1,0,0.0,Mgeotsa,"@TomthunkitsMind So stay home, stay safe save lives that mitigated spread of virus had nothing to do w a lower mortality? We'll all pay dearly when Trump &amp; Republican governors open their states' businesses etc too early.
#LifeOverProfit",279369580,5,1,2020,0.743
2290,0,0,1,0,0,0,24029,1,0,0,0,0,0,1,0,0.0,AltBadDude,"#TruthBeTold 
Abso-fucking-lutly!!! 
#Disgusting  to live in #trumpsamerica this isnt #winning!!!

Tump is #willfullyIGNORANT #conman #coronavirus #COVID19 forever #TrumpVirus #Blametrump 4 every death!!!
        
#COVIDIOTS#PhysicalDistancing #StayHome #StayHomeSaveLives https://t.co/sAmMQJUYBm",828064979542765568,5,1,2020,-0.7243
2291,0,0,0,0,0,0,39161,0,0,0,1,0,0,0,0,0.0,Cinciskeet,@realDonaldTrump the people of Ohio are imprisoned. Allowing this could cost you votes. We're done. Sr. Citizens still very alive made to stay home. No social outlets. Many are alone.  Get crackin. PLEASE !!,54956388,5,1,2020,-0.2163
2294,0,0,0,0,0,0,12099,1,0,0,0,0,0,1,0,1.0,TillyPulitzer,"God bless her, the baby and your family. Many prayers for u tonite.  Stay well.
Everyone else...stay the hell home...its n o t safe out there. Are u trusting them a 2nd time?  No way not me. I need proof now...no more covid!!!! https://t.co/6qvmeUzMvE",1265802044,5,1,2020,0.7156
2296,0,0,0,0,0,0,6037,1,0,0,0,0,0,1,0,147.0,bryanbehar,"Most deaths in a day. Stay at home order lifted. 

These two things should not exist in the same headline. 

And definitely not in the same state. https://t.co/YfvgMYG1XU",1612067526,5,1,2020,0.4019
2298,0,0,1,0,0,0,24029,1,0,0,0,0,0,1,0,0.0,AltBadDude,"Abso-fucking-lutly!!! 
#Heartbreaking to live in #trumpsamerica #winning

Tump is #willfullyIGNORANT #coronavirus #COVID19 is forever #TrumpVirus #Blametrump 4 every death!!!
        
#COVIDIOTS #WeDontHaveDays2Waste #StayHome #StayHomeSaveLives #StayHomeStayHealthy https://t.co/VaCWMXVlYm",828064979542765568,5,1,2020,-0.7243
2299,0,0,1,0,0,0,24029,1,0,0,0,0,0,1,0,0.0,AltBadDude,"Abso-fucking-lutly!!! 
#Heartbreaking to live in #trumpsamerica #winning

Tump is #willfullyIGNORANT #coronavirus #COVID19 is forever #TrumpVirus #Blametrump 4 every death!!!
        
#COVIDIOTS #WeDontHaveDays2Waste #StayHome #StayHomeSaveLives #StayHomeStayHealthy https://t.co/DkaBYHDI6S",828064979542765568,5,1,2020,-0.7243
23,0,0,1,0,0,0,4021,0,0,0,0,0,0,1,0,0.0,cammysweetie,"Why cant we have everyone stay home for 14 days 
stop the coronavirus
 #COVID2019 #CoronaOutbreak #coronavirusarizona #ncovarizona #covidarizona",756394556,3,4,2020,-0.296
230,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,laurenizzo,Stay home. Give our hospitals a fighting chance. Please. We're all responsible. #FlattenTheCurve https://t.co/cmQHe8TiwZ,3288987400,3,21,2020,0.4767
2300,0,0,0,0,1,0,12086,0,0,0,0,0,0,1,0,0.0,havanajo1169,@TedJasper1 @thehill We have to stay home why not him.,32638262,5,1,2020,0.0
2301,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,peter_holowiak,"So you stayed inside and people got better and now you all want to get all together and protest. This time if you get sick because you got together, go home and stay there until you die. Don't even ask for any help because you were stupid jackass's. Good Luck.",983468184689938432,5,1,2020,-0.2023
2302,0,0,0,0,0,0,39095,1,0,0,0,0,0,1,1,0.0,seaaapeee,NIGGGGGGA I JUST LOST ANOTHER FAMILY MEMBER TO COVID-19 AND TWO OTHER RELATIVES HAVE IT! PLEASE STAY TF HOME MAN DAMN !!!!!!!!!!!!!!!!!!!,378644642,5,1,2020,-0.6809
2304,0,0,1,0,0,0,26163,1,0,0,0,0,0,1,1,0.0,lishe2349,"@jokachmartin @NiccoQuinto @pskiffington @fred_guttenberg @GovWhitmer Not the issue, Healthcare rights. This virus is unpredictable. To fight it Stay  home Stay safe. If you do not want to do that and you  take a risk and jeopardize your health, your Family, others &amp; my sister. Then no Health Care for the Protesters.",220853642,5,1,2020,-0.775
2305,0,0,1,0,0,0,26163,1,0,0,0,0,0,1,0,0.0,RealSwiftDollaz,@thehill Yall stupid ass mfs wanna die so bad! Stay yall goofy asses at home! Its a reason we should be in the house! Just Ask all the dead people!,223332568,5,1,2020,-0.9711
2306,1,0,0,0,0,0,25009,1,0,0,0,0,0,1,0,0.0,BrussoBryce,I feel that states should not rush to reopen the country. It pains me to see citizens not taking government orders seriously. This virus is unpredictable and opening some states only puts the American people at risk for infection. #coronavirus #COVID #COVID__19 #StayHome #America,775715199114481665,5,1,2020,-0.6808
2308,0,0,1,0,0,0,45079,0,0,0,0,0,0,1,0,0.0,esjones135,"Public places may reopen, but you don't have to go there. STAY HOME and practice social distancing when you have to leave. Others may opt to risk contracting COVID-19, but not me. Be smart and be well!",811525741900943360,5,1,2020,-0.5391
2311,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,MissTears74,People are bad enough during this time even with the Stay-At-Home order and who knows just how bad it would be if there were no restrictions. You want to go out and be irresponsible go do it on something that's not going to put others in danger.,15986767,5,1,2020,-0.9349
2313,0,0,1,0,0,0,12081,0,0,0,0,0,0,1,0,0.0,ralphfs2000,Armed protestors storming Michigans capital over stay at home restrictions ? Insurrection at its extreme . Life saving orders to bring down mortality rates are being flaunted . Trumps words to his followers are going to be the ruination of our democracy and nation .,57708181,5,1,2020,-0.5719
2314,0,0,0,0,0,0,6019,0,0,1,0,0,0,1,0,0.0,StevenHanson_TM,"Please stay home. We all want to enjoy our summer. Lets all do our part. Also, stream the #SaySoRMX for clear skin. https://t.co/IUHuVOiIvH",1177866121229156352,5,1,2020,0.8126
2317,0,0,0,0,0,0,25021,1,0,0,0,0,0,0,0,0.0,BillGallagher20,"#MichiganTerrorists #MichiganProtest 
#MichigandersAgainstExcessiveQuarantine 
#Michigan over 41,000 #coronavirus cases with over 3,700 deaths. another 3000 die ....ppl think  good idea to stay at home  maybe more deaths will change their minds! Life is cheap in America",4548937528,5,1,2020,-0.3164
2319,1,0,0,0,0,0,39049,0,0,0,0,0,0,1,0,0.0,BrownsObsession,"Literally says STAY AT HOME, man what in the fuck are you doing?!?!?!?! https://t.co/c86KBugpTa https://t.co/aaUc2jBdrF",631633650,5,1,2020,-0.7669
2326,0,0,0,0,0,0,12095,1,0,0,0,0,0,1,0,0.0,DGibglo,"If you live in one of these states that are going to start to open (like Florida), please stay home.  Let the idiots rush back to their versions of ""normal"" so they can spike the infection rates back up and then we can shut down all over again and for a much longer time...",1177200566,5,1,2020,0.5859
2328,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.0,columbiafcmd, Exercise to  stay Physically and Mentally fit. Prosper is not stopping. Fight against COVID-19 LETS GO TEAM!!! #StayHome #ForAll  #CFCMD #HomeTeam @D17Athletics @MarylandMajors @marylandsoccer @USASARegion1 https://t.co/SfA4G5KV1c,942881239811477505,5,1,2020,0.7188
2330,0,0,1,0,0,0,8035,0,0,0,0,0,0,1,0,0.0,dmbdmg,@JoshuaPotash @tschet No small irony too that state stay at home orders are to protect lives -esp those of the medically vulnerable. Exact opposite of Nazi Germany.,124267723,5,1,2020,-0.0905
2332,0,0,0,0,0,0,48157,1,0,0,0,0,0,1,0,0.0,dkerra_,"as soon as we opened our doors, like 20 people rushed in our store. you people are fucking selfish. STAY AT HOME",714999222374768644,5,1,2020,-0.2247
2339,0,0,0,0,0,0,48113,0,0,1,0,0,0,1,0,3.0,BGrantSMU,"Not 1, not 2... 3!!! SMU is the move! Stay home, get a great education and be a #NeighborhoodHero. Whos next? #TripleD21 #PonyUpDallas https://t.co/dhZhyBSfxQ",826647078289948673,5,2,2020,0.7405
234,0,0,1,0,0,0,6065,0,0,0,0,0,0,1,0,0.0,_spaceballz_,@AdamnKilla is LA at this point yet #lockdown #StaySafeStayHome https://t.co/U9ck3beHYZ,815976509529694208,3,21,2020,0.0
2341,0,0,1,0,0,0,36005,0,0,0,0,0,0,1,0,0.0,Israelmarrero10,@NYPDnews Nicely done offerser. We most keep our distance and stay home and save lives. God bless America our home sweet home ,1236636649221734407,5,2,2020,0.9186
2342,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,danrivera01843,"STATE COUNTS 5/1/20:
JUST STAY HOME!
#LawrenceMA Deaths - 78
Confirmed Cases of #Coronavirus #COVID19
Lawrence - 1,773 (could be 10-25X)
Essex - 9,028
Mass - 64,311
COVID-19 Massachusetts Deaths - 3,716

THESE #'s ARE MISLEADING. ACT AS IF EVERYONE HAS IT.
JUST STAY HOME! https://t.co/NuZPRGkVu3",35919814,5,2,2020,-0.6145
2343,0,0,1,0,0,0,12057,0,0,0,0,0,0,1,0,0.0,FilippoVeglia81,"@VitoRebecca1 @AshaniTW @arjunrajlab Hopefully very soon! Glad to hear that you and your family are doing well. Stay safe, stay home",1047302514855559168,5,2,2020,0.8826
2345,0,0,0,0,0,0,55133,0,0,0,1,0,0,0,0,0.0,SHARONHAYNES12,You must end all the Governors martial law attempts to dictate to the American people! Stay-at-Home orders must stop! We are losing our God given Freedoms! https://t.co/AOkbR40bDT,951870570,5,2,2020,-0.3348
2346,0,0,1,0,0,0,5051,0,0,0,0,0,0,1,0,0.0,jumperl,I want them to stay home IF THEY GET SICK! https://t.co/yQdOpCvE7q,20484041,5,2,2020,-0.6155
